cruise,st,depth_m,substrate,method,repl,silver.grain_um2/h
MOBY,M4,100,Met,MAR,B,0.025545137
MOBY,M4,100,Met,MAR,B,0.136240731
MOBY,M4,100,Met,MAR,B,0.120913649
MOBY,M4,100,Met,MAR,B,0.040872219
MOBY,M4,100,Met,MAR,B,0.090259484
MOBY,M4,100,Met,MAR,B,0.093665503
MOBY,M4,100,Met,MAR,B,0.410425202
MOBY,M4,100,Met,MAR,B,0.153270822
MOBY,M4,100,Met,MAR,B,0.429158302
MOBY,M4,100,Met,MAR,B,0.132834713
MOBY,M4,100,Met,MAR,B,0.323571736
MOBY,M4,100,Met,MAR,B,0.126022676
MOBY,M4,100,Met,MAR,B,0.41383122
MOBY,M4,100,Met,MAR,B,0.243530307
MOBY,M4,100,Met,MAR,B,0.182221978
MOBY,M4,100,Met,MAR,B,0.29632359
MOBY,M4,100,Met,MAR,B,0.224797206
MOBY,M4,100,Met,MAR,B,0.127725685
MOBY,M4,100,Met,MAR,B,0.120913649
MOBY,M4,100,Met,MAR,B,0.252045352
MOBY,M4,100,Met,MAR,B,0.199252069
MOBY,M4,100,Met,MAR,B,0.447891403
MOBY,M4,100,Met,MAR,B,0.148161795
MOBY,M4,100,Met,MAR,B,0.357631919
MOBY,M4,100,Met,MAR,B,0.071526384
MOBY,M4,100,Met,MAR,B,0.057902311
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.047684256
MOBY,M4,100,Met,MAR,B,0.272481462
MOBY,M4,100,Met,MAR,B,0.318462709
MOBY,M4,100,Met,MAR,B,0.068120365
MOBY,M4,100,Met,MAR,B,0.049387265
MOBY,M4,100,Met,MAR,B,0.154973831
MOBY,M4,100,Met,MAR,B,0.183924987
MOBY,M4,100,Met,MAR,B,0.407019184
MOBY,M4,100,Met,MAR,B,0.613083289
MOBY,M4,100,Met,MAR,B,0.069823375
MOBY,M4,100,Met,MAR,B,0.178815959
MOBY,M4,100,Met,MAR,B,0.318462709
MOBY,M4,100,Met,MAR,B,0.250342343
MOBY,M4,100,Met,MAR,B,0.163488877
MOBY,M4,100,Met,MAR,B,0.110695594
MOBY,M4,100,Met,MAR,B,0.054496292
MOBY,M4,100,Met,MAR,B,0.028951155
MOBY,M4,100,Met,MAR,B,0.149864804
MOBY,M4,100,Met,MAR,B,0.163488877
MOBY,M4,100,Met,MAR,B,0.054496292
MOBY,M4,100,Met,MAR,B,0.023842128
MOBY,M4,100,Met,MAR,B,0.107289576
MOBY,M4,100,Met,MAR,B,0.328680763
MOBY,M4,100,Met,MAR,B,0.027248146
MOBY,M4,100,Met,MAR,B,0.023842128
MOBY,M4,100,Met,MAR,B,0.032357174
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.301432617
MOBY,M4,100,Met,MAR,B,0.446188394
MOBY,M4,100,Met,MAR,B,0.401910156
MOBY,M4,100,Met,MAR,B,0.132834713
MOBY,M4,100,Met,MAR,B,0.485357604
MOBY,M4,100,Met,MAR,B,0.144755777
MOBY,M4,100,Met,MAR,B,0.032357174
MOBY,M4,100,Met,MAR,B,0.068120365
MOBY,M4,100,Met,MAR,B,0.45300043
MOBY,M4,100,Met,MAR,B,0.39509812
MOBY,M4,100,Met,MAR,B,0.15837985
MOBY,M4,100,Met,MAR,B,0.11921064
MOBY,M4,100,Met,MAR,B,0.384880065
MOBY,M4,100,Met,MAR,B,0.173706932
MOBY,M4,100,Met,MAR,B,0.175409941
MOBY,M4,100,Met,MAR,B,0.441079366
MOBY,M4,100,Met,MAR,B,0.063011338
MOBY,M4,100,Met,MAR,B,0.083447448
MOBY,M4,100,Met,MAR,B,0.064714347
MOBY,M4,100,Met,MAR,B,0.122616658
MOBY,M4,100,Met,MAR,B,0.362740946
MOBY,M4,100,Met,MAR,B,0.17711295
MOBY,M4,100,Met,MAR,B,0.080041429
MOBY,M4,100,Met,MAR,B,0.39509812
MOBY,M4,100,Met,MAR,B,0.166894895
MOBY,M4,100,Met,MAR,B,0.052793283
MOBY,M4,100,Met,MAR,B,0.05960532
MOBY,M4,100,Met,MAR,B,0.09877453
MOBY,M4,100,Met,MAR,B,0.071526384
MOBY,M4,100,Met,MAR,B,0.539853896
MOBY,M4,100,Met,MAR,B,0.415534229
MOBY,M4,100,Met,MAR,B,0.100477539
MOBY,M4,100,Met,MAR,B,0.209470124
MOBY,M4,100,Met,MAR,B,0.030654164
MOBY,M4,100,Met,MAR,B,0.548368942
MOBY,M4,100,Met,MAR,B,0.032357174
MOBY,M4,100,Met,MAR,B,0.35592891
MOBY,M4,100,Met,MAR,B,0.030654164
MOBY,M4,100,Met,MAR,B,0.086853466
MOBY,M4,100,Met,MAR,B,0.17711295
MOBY,M4,100,Met,MAR,B,0.112398603
MOBY,M4,100,Met,MAR,B,0.378068028
MOBY,M4,100,Met,MAR,B,0.126022676
MOBY,M4,100,Met,MAR,B,0.086853466
MOBY,M4,100,Met,MAR,B,0.149864804
MOBY,M4,100,Met,MAR,B,0.063011338
MOBY,M4,100,Met,MAR,B,0.340601827
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.245233316
MOBY,M4,100,Met,MAR,B,0.028951155
MOBY,M4,100,Met,MAR,B,0.102180548
MOBY,M4,100,Met,MAR,B,0.178815959
MOBY,M4,100,Met,MAR,B,0.441079366
MOBY,M4,100,Met,MAR,B,0.076635411
MOBY,M4,100,Met,MAR,B,0.071526384
MOBY,M4,100,Met,MAR,B,0.739105965
MOBY,M4,100,Met,MAR,B,0.093665503
MOBY,M4,100,Met,MAR,B,0.15837985
MOBY,M4,100,Met,MAR,B,0.056199302
MOBY,M4,100,Met,MAR,B,0.129428694
MOBY,M4,100,Met,MAR,B,0.168597905
MOBY,M4,100,Met,MAR,B,0.415534229
MOBY,M4,100,Met,MAR,B,0.381474047
MOBY,M4,100,Met,MAR,B,0.154973831
MOBY,M4,100,Met,MAR,B,0.11750763
MOBY,M4,100,Met,MAR,B,0.633519399
MOBY,M4,100,Met,MAR,B,0.107289576
MOBY,M4,100,Met,MAR,B,0.09877453
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.454703439
MOBY,M4,100,Met,MAR,B,0.383177056
MOBY,M4,100,Met,MAR,B,0.095368512
MOBY,M4,100,Met,MAR,B,0.112398603
MOBY,M4,100,Met,MAR,B,0.083447448
MOBY,M4,100,Met,MAR,B,0.71015481
MOBY,M4,100,Met,MAR,B,0.056199302
MOBY,M4,100,Met,MAR,B,0.19754906
MOBY,M4,100,Met,MAR,B,0.030654164
MOBY,M4,100,Met,MAR,B,0.102180548
MOBY,M4,100,Met,MAR,B,0.344007846
MOBY,M4,100,Met,MAR,B,0.15837985
MOBY,M4,100,Met,MAR,B,0.635222408
MOBY,M4,100,Met,MAR,B,0.139646749
MOBY,M4,100,Met,MAR,B,0.229906233
MOBY,M4,100,Met,MAR,B,0.040872219
MOBY,M4,100,Met,MAR,B,0.025545137
MOBY,M4,100,Met,MAR,B,0.3354928
MOBY,M4,100,Met,MAR,B,0.497278668
MOBY,M4,100,Met,MAR,B,0.446188394
MOBY,M4,100,Met,MAR,B,0.405316174
MOBY,M4,100,Met,MAR,B,0.032357174
MOBY,M4,100,Met,MAR,B,0.287808544
MOBY,M4,100,Met,MAR,B,0.47343654
MOBY,M4,100,Met,MAR,B,0.347413864
MOBY,M4,100,Met,MAR,B,0.330383772
MOBY,M4,100,Met,MAR,B,0.224797206
MOBY,M4,100,Met,MAR,B,0.110695594
MOBY,M4,100,Met,MAR,B,0.233312252
MOBY,M4,100,Met,MAR,B,0.446188394
MOBY,M4,100,Met,MAR,B,0.051090274
MOBY,M4,100,Met,MAR,B,0.028951155
MOBY,M4,100,Met,MAR,B,0.044278238
MOBY,M4,100,Met,MAR,B,0.028951155
MOBY,M4,100,Met,MAR,B,0.148161795
MOBY,M4,100,Met,MAR,B,0.567102042
MOBY,M4,100,Met,MAR,B,0.110695594
MOBY,M4,100,Met,MAR,B,0.061308329
MOBY,M4,100,Met,MAR,B,0.153270822
MOBY,M4,100,Met,MAR,B,0.246936325
MOBY,M4,100,Met,MAR,B,0.080041429
MOBY,M4,100,Met,MAR,B,0.265669425
MOBY,M4,100,Met,MAR,B,0.108992585
MOBY,M4,100,Met,MAR,B,0.068120365
MOBY,M4,100,Met,MAR,B,0.081744439
MOBY,M4,100,Met,MAR,B,0.298026599
MOBY,M4,100,Met,MAR,B,0.487060613
MOBY,M4,100,Met,MAR,B,0.195846051
MOBY,M4,100,Met,MAR,B,0.369552983
MOBY,M4,100,Met,MAR,B,0.134537722
MOBY,M4,100,Met,MAR,B,0.19754906
MOBY,M4,100,Met,MAR,B,0.619895326
MOBY,M4,100,Met,MAR,B,0.042575228
MOBY,M4,100,Met,MAR,B,0.091962493
MOBY,M4,100,Met,MAR,B,0.091962493
MOBY,M4,100,Met,MAR,B,0.349116873
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.008515046
MOBY,M4,100,Met,MAR,B,0.442782375
MOBY,M4,100,Met,MAR,B,0.43426733
MOBY,M4,100,Met,MAR,B,0.243530307
MOBY,M4,100,Met,MAR,B,0.042575228
MOBY,M4,100,Met,MAR,B,0.207767115
MOBY,M4,100,Met,MAR,B,0.418940248
MOBY,M4,100,Met,MAR,B,1.057568674
MOBY,M4,100,Met,MAR,B,0.144755777
MOBY,M4,100,Met,MAR,B,0.027248146
MOBY,M4,100,Met,MAR,B,0.172003923
MOBY,M4,100,Met,MAR,B,0.09877453
MOBY,M4,100,Met,MAR,B,0.049387265
MOBY,M4,100,Met,MAR,B,0.112398603
MOBY,M4,100,Met,MAR,B,0.064714347
MOBY,M4,100,Met,MAR,B,0.05960532
MOBY,M4,100,Met,MAR,B,0.223094197
MOBY,M4,100,Met,MAR,B,0.221391188
MOBY,M4,100,Met,MAR,B,0.035763192
MOBY,M4,100,Met,MAR,B,0.289511553
MOBY,M4,100,Met,MAR,B,0.11921064
MOBY,M4,100,Met,MAR,B,0.408722193
MOBY,M4,100,Met,MAR,B,0.587538152
MOBY,M4,100,Met,MAR,B,0.063011338
MOBY,M4,100,Met,MAR,B,0.260560398
MOBY,M4,100,Met,MAR,B,0.224797206
MOBY,M4,100,Met,MAR,B,0.108992585
MOBY,M4,100,Met,MAR,B,0.074932402
MOBY,M4,100,Met,MAR,B,0.088556475
MOBY,M4,100,Met,MAR,B,0.025545137
MOBY,M4,100,Met,MAR,B,0.304838635
MOBY,M4,100,Met,MAR,B,0.081744439
MOBY,M4,100,Met,MAR,B,0.441079366
MOBY,M4,100,Met,MAR,B,0.180518968
MOBY,M4,100,Met,MAR,B,0.136240731
MOBY,M4,100,Met,MAR,B,0.136240731
MOBY,M4,100,Met,MAR,B,0.13794374
MOBY,M4,100,Met,MAR,B,0.304838635
MOBY,M4,100,Met,MAR,B,0.139646749
MOBY,M4,100,Met,MAR,B,0.156676841
MOBY,M4,100,Met,MAR,B,0.277590489
MOBY,M4,100,Met,MAR,B,0.063011338
MOBY,M4,100,Met,MAR,B,0.134537722
MOBY,M4,100,Met,MAR,B,0.114101612
MOBY,M4,2500,Met,MAR,A,0.020960768
MOBY,M4,2500,Met,MAR,A,0.047371336
MOBY,M4,2500,Met,MAR,A,0.01718783
MOBY,M4,2500,Met,MAR,A,0.024314491
MOBY,M4,2500,Met,MAR,A,0.056174859
MOBY,M4,2500,Met,MAR,A,0.026410568
MOBY,M4,2500,Met,MAR,A,0.0108996
MOBY,M4,2500,Met,MAR,A,0.019703122
MOBY,M4,2500,Met,MAR,A,0.10312698
MOBY,M4,2500,Met,MAR,A,0.023056845
MOBY,M4,2500,Met,MAR,A,0.012995676
MOBY,M4,2500,Met,MAR,A,0.071266612
MOBY,M4,2500,Met,MAR,A,0.08048935
MOBY,M4,2500,Met,MAR,A,0.035214091
MOBY,M4,2500,Met,MAR,A,0.029345076
MOBY,M4,2500,Met,MAR,A,0.031441152
MOBY,M4,2500,Met,MAR,A,0.027668214
MOBY,M4,2500,Met,MAR,A,0.008384307
MOBY,M4,2500,Met,MAR,A,0.003772938
MOBY,M4,2500,Met,MAR,A,0.070428182
MOBY,M4,2500,Met,MAR,A,0.00628823
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.033537229
MOBY,M4,2500,Met,MAR,A,0.006707446
MOBY,M4,2500,Met,MAR,A,0.012157246
MOBY,M4,2500,Met,MAR,A,0.05156349
MOBY,M4,2500,Met,MAR,A,0.031860368
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.013834107
MOBY,M4,2500,Met,MAR,A,0.0054498
MOBY,M4,2500,Met,MAR,A,0.027668214
MOBY,M4,2500,Met,MAR,A,0.019703122
MOBY,M4,2500,Met,MAR,A,0.011318815
MOBY,M4,2500,Met,MAR,A,0.005869015
MOBY,M4,2500,Met,MAR,A,0.05701329
MOBY,M4,2500,Met,MAR,A,0.018026261
MOBY,M4,2500,Met,MAR,A,0.150079101
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.013414892
MOBY,M4,2500,Met,MAR,A,0.010480384
MOBY,M4,2500,Met,MAR,A,0.010480384
MOBY,M4,2500,Met,MAR,A,0.031441152
MOBY,M4,2500,Met,MAR,A,0.007965092
MOBY,M4,2500,Met,MAR,A,0.018864691
MOBY,M4,2500,Met,MAR,A,0.025991353
MOBY,M4,2500,Met,MAR,A,0.023895276
MOBY,M4,2500,Met,MAR,A,0.019283907
MOBY,M4,2500,Met,MAR,A,0.01173803
MOBY,M4,2500,Met,MAR,A,0.033537229
MOBY,M4,2500,Met,MAR,A,0.009641953
MOBY,M4,2500,Met,MAR,A,0.033537229
MOBY,M4,2500,Met,MAR,A,0.012157246
MOBY,M4,2500,Met,MAR,A,0.021799199
MOBY,M4,2500,Met,MAR,A,0.030602722
MOBY,M4,2500,Met,MAR,A,0.024314491
MOBY,M4,2500,Met,MAR,A,0.026410568
MOBY,M4,2500,Met,MAR,A,0.031441152
MOBY,M4,2500,Met,MAR,A,0.02892586
MOBY,M4,2500,Met,MAR,A,0.01173803
MOBY,M4,2500,Met,MAR,A,0.008803523
MOBY,M4,2500,Met,MAR,A,0.01718783
MOBY,M4,2500,Met,MAR,A,0.004611369
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,A,0.002096077
MOBY,M4,2500,Met,MAR,A,0.003353723
MOBY,M4,2500,Met,MAR,A,0.016349399
MOBY,M4,2500,Met,MAR,A,0.018026261
MOBY,M4,2500,Met,MAR,A,0.04611369
MOBY,M4,2500,Met,MAR,A,0.011318815
MOBY,M4,2500,Met,MAR,A,0.0054498
MOBY,M4,2500,Met,MAR,A,0.022218414
MOBY,M4,2500,Met,MAR,A,0.01718783
MOBY,M4,2500,Met,MAR,A,0.004611369
MOBY,M4,2500,Met,MAR,A,0.01173803
MOBY,M4,2500,Met,MAR,A,0.033956445
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.011318815
MOBY,M4,2500,Met,MAR,A,0.010061169
MOBY,M4,2500,Met,MAR,A,0.042759967
MOBY,M4,2500,Met,MAR,A,0.043598398
MOBY,M4,2500,Met,MAR,A,0.016349399
MOBY,M4,2500,Met,MAR,A,0.003353723
MOBY,M4,2500,Met,MAR,A,0.009641953
MOBY,M4,2500,Met,MAR,A,0.047371336
MOBY,M4,2500,Met,MAR,A,0.008384307
MOBY,M4,2500,Met,MAR,A,0.040244675
MOBY,M4,2500,Met,MAR,A,0.029764291
MOBY,M4,2500,Met,MAR,A,0.01718783
MOBY,M4,2500,Met,MAR,A,0.028506645
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.009222738
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,A,0.018864691
MOBY,M4,2500,Met,MAR,A,0.048628983
MOBY,M4,2500,Met,MAR,A,0.014672538
MOBY,M4,2500,Met,MAR,A,0.019703122
MOBY,M4,2500,Met,MAR,A,0.020122338
MOBY,M4,2500,Met,MAR,A,0.09138895
MOBY,M4,2500,Met,MAR,A,0.024733707
MOBY,M4,2500,Met,MAR,A,0.008803523
MOBY,M4,2500,Met,MAR,A,0.069589751
MOBY,M4,2500,Met,MAR,A,0.007126661
MOBY,M4,2500,Met,MAR,A,0.018864691
MOBY,M4,2500,Met,MAR,A,0.023476061
MOBY,M4,2500,Met,MAR,A,0.020960768
MOBY,M4,2500,Met,MAR,A,0.015510969
MOBY,M4,2500,Met,MAR,A,0.0054498
MOBY,M4,2500,Met,MAR,A,0.017607045
MOBY,M4,2500,Met,MAR,A,0.009222738
MOBY,M4,2500,Met,MAR,A,0.027248999
MOBY,M4,2500,Met,MAR,A,0.012576461
MOBY,M4,2500,Met,MAR,A,0.020541553
MOBY,M4,2500,Met,MAR,A,0.024314491
MOBY,M4,2500,Met,MAR,A,0.007965092
MOBY,M4,2500,Met,MAR,A,0.040663891
MOBY,M4,2500,Met,MAR,A,0.0108996
MOBY,M4,2500,Met,MAR,A,0.008803523
MOBY,M4,2500,Met,MAR,A,0.01173803
MOBY,M4,2500,Met,MAR,A,0.033118014
MOBY,M4,2500,Met,MAR,A,0.003353723
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.073781905
MOBY,M4,2500,Met,MAR,A,0.02808743
MOBY,M4,2500,Met,MAR,A,0.0054498
MOBY,M4,2500,Met,MAR,A,0.008384307
MOBY,M4,2500,Met,MAR,A,0.007126661
MOBY,M4,2500,Met,MAR,A,0.089712088
MOBY,M4,2500,Met,MAR,A,0.033118014
MOBY,M4,2500,Met,MAR,A,0.081746996
MOBY,M4,2500,Met,MAR,A,0.007965092
MOBY,M4,2500,Met,MAR,A,0.030602722
MOBY,M4,2500,Met,MAR,A,0.0108996
MOBY,M4,2500,Met,MAR,A,0.012995676
MOBY,M4,2500,Met,MAR,A,0.023056845
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,A,0.004611369
MOBY,M4,2500,Met,MAR,A,0.0054498
MOBY,M4,2500,Met,MAR,A,0.041921537
MOBY,M4,2500,Met,MAR,A,0.019283907
MOBY,M4,2500,Met,MAR,A,0.004611369
MOBY,M4,2500,Met,MAR,A,0.007126661
MOBY,M4,2500,Met,MAR,A,0.01173803
MOBY,M4,2500,Met,MAR,A,0.004192154
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,A,0.026829783
MOBY,M4,2500,Met,MAR,A,0.003772938
MOBY,M4,2500,Met,MAR,A,0.018026261
MOBY,M4,2500,Met,MAR,A,0.019703122
MOBY,M4,2500,Met,MAR,A,0.002096077
MOBY,M4,2500,Met,MAR,A,0.007965092
MOBY,M4,2500,Met,MAR,A,0.00628823
MOBY,M4,2500,Met,MAR,A,0.040663891
MOBY,M4,2500,Met,MAR,A,0.026829783
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,A,0.023895276
MOBY,M4,2500,Met,MAR,A,0.005030584
MOBY,M4,2500,Met,MAR,A,0.007126661
MOBY,M4,2500,Met,MAR,A,0.013834107
MOBY,M4,2500,Met,MAR,A,0.028506645
MOBY,M4,2500,Met,MAR,A,0.019283907
MOBY,M4,2500,Met,MAR,A,0.013414892
MOBY,M4,2500,Met,MAR,A,0.008384307
MOBY,M4,2500,Met,MAR,A,0.014672538
MOBY,M4,2500,Met,MAR,A,0.031441152
MOBY,M4,2500,Met,MAR,A,0.032698799
MOBY,M4,2500,Met,MAR,A,0.030183506
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.010480384
MOBY,M4,2500,Met,MAR,A,0.016349399
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.003772938
MOBY,M4,2500,Met,MAR,A,0.003353723
MOBY,M4,2500,Met,MAR,A,0.026829783
MOBY,M4,2500,Met,MAR,A,0.03982546
MOBY,M4,2500,Met,MAR,A,0.002934508
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.004192154
MOBY,M4,2500,Met,MAR,A,0.025152922
MOBY,M4,2500,Met,MAR,A,0.015091753
MOBY,M4,2500,Met,MAR,A,0.010480384
MOBY,M4,2500,Met,MAR,A,0.008803523
MOBY,M4,2500,Met,MAR,A,0.002934508
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.015091753
MOBY,M4,2500,Met,MAR,A,0.016349399
MOBY,M4,2500,Met,MAR,A,0.014253322
MOBY,M4,2500,Met,MAR,A,0.035633306
MOBY,M4,2500,Met,MAR,A,0.007545877
MOBY,M4,2500,Met,MAR,A,0.005030584
MOBY,M4,2500,Met,MAR,A,0.025152922
MOBY,M4,2500,Met,MAR,A,0.003772938
MOBY,M4,2500,Met,MAR,A,0.036890952
MOBY,M4,2500,Met,MAR,A,0.026829783
MOBY,M4,2500,Met,MAR,A,0.009641953
MOBY,M4,2500,Met,MAR,A,0.015930184
MOBY,M4,2500,Met,MAR,A,0.044856044
MOBY,M4,2500,Met,MAR,A,0.008803523
MOBY,M4,2500,Met,MAR,A,0.012995676
MOBY,M4,2500,Met,MAR,A,0.018026261
MOBY,M4,2500,Met,MAR,A,0.004192154
MOBY,M4,2500,Met,MAR,A,0.013834107
MOBY,M4,2500,Met,MAR,A,0.010061169
MOBY,M4,2500,Met,MAR,A,0.058270936
MOBY,M4,2500,Met,MAR,A,0.033956445
MOBY,M4,2500,Met,MAR,A,0.053659567
MOBY,M4,2500,Met,MAR,A,0.013414892
MOBY,M4,2500,Met,MAR,A,0.02263763
MOBY,M4,2500,Met,MAR,B,0.026691689
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.035588919
MOBY,M4,2500,Met,MAR,B,0.056618734
MOBY,M4,2500,Met,MAR,B,0.011323747
MOBY,M4,2500,Met,MAR,B,0.026691689
MOBY,M4,2500,Met,MAR,B,0.03478008
MOBY,M4,2500,Met,MAR,B,0.009706069
MOBY,M4,2500,Met,MAR,B,0.016176781
MOBY,M4,2500,Met,MAR,B,0.03437566
MOBY,M4,2500,Met,MAR,B,0.033566821
MOBY,M4,2500,Met,MAR,B,0.036802177
MOBY,M4,2500,Met,MAR,B,0.023456333
MOBY,M4,2500,Met,MAR,B,0.029927045
MOBY,M4,2500,Met,MAR,B,0.01698562
MOBY,M4,2500,Met,MAR,B,0.033971241
MOBY,M4,2500,Met,MAR,B,0.014963523
MOBY,M4,2500,Met,MAR,B,0.078052969
MOBY,M4,2500,Met,MAR,B,0.036802177
MOBY,M4,2500,Met,MAR,B,0.018603298
MOBY,M4,2500,Met,MAR,B,0.036397758
MOBY,M4,2500,Met,MAR,B,0.056214315
MOBY,M4,2500,Met,MAR,B,0.019007718
MOBY,M4,2500,Met,MAR,B,0.02588285
MOBY,M4,2500,Met,MAR,B,0.006470712
MOBY,M4,2500,Met,MAR,B,0.029522626
MOBY,M4,2500,Met,MAR,B,0.015367942
MOBY,M4,2500,Met,MAR,B,0.011323747
MOBY,M4,2500,Met,MAR,B,0.007279552
MOBY,M4,2500,Met,MAR,B,0.015367942
MOBY,M4,2500,Met,MAR,B,0.005257454
MOBY,M4,2500,Met,MAR,B,0.01739004
MOBY,M4,2500,Met,MAR,B,0.007683971
MOBY,M4,2500,Met,MAR,B,0.037206597
MOBY,M4,2500,Met,MAR,B,0.012941425
MOBY,M4,2500,Met,MAR,B,0.014154684
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.021838655
MOBY,M4,2500,Met,MAR,B,0.0517657
MOBY,M4,2500,Met,MAR,B,0.009301649
MOBY,M4,2500,Met,MAR,B,0.010919327
MOBY,M4,2500,Met,MAR,B,0.03437566
MOBY,M4,2500,Met,MAR,B,0.024669591
MOBY,M4,2500,Met,MAR,B,0.006066293
MOBY,M4,2500,Met,MAR,B,0.011728166
MOBY,M4,2500,Met,MAR,B,0.007683971
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.020220977
MOBY,M4,2500,Met,MAR,B,0.016176781
MOBY,M4,2500,Met,MAR,B,0.012941425
MOBY,M4,2500,Met,MAR,B,0.019816557
MOBY,M4,2500,Met,MAR,B,0.002830937
MOBY,M4,2500,Met,MAR,B,0.007279552
MOBY,M4,2500,Met,MAR,B,0.011323747
MOBY,M4,2500,Met,MAR,B,0.012941425
MOBY,M4,2500,Met,MAR,B,0.015367942
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.031140304
MOBY,M4,2500,Met,MAR,B,0.008088391
MOBY,M4,2500,Met,MAR,B,0.014963523
MOBY,M4,2500,Met,MAR,B,0.029118206
MOBY,M4,2500,Met,MAR,B,0.06915574
MOBY,M4,2500,Met,MAR,B,0.016176781
MOBY,M4,2500,Met,MAR,B,0.018198879
MOBY,M4,2500,Met,MAR,B,0.012537005
MOBY,M4,2500,Met,MAR,B,0.022243074
MOBY,M4,2500,Met,MAR,B,0.010514908
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.031949143
MOBY,M4,2500,Met,MAR,B,0.012941425
MOBY,M4,2500,Met,MAR,B,0.019412137
MOBY,M4,2500,Met,MAR,B,0.055405476
MOBY,M4,2500,Met,MAR,B,0.028713787
MOBY,M4,2500,Met,MAR,B,0.018198879
MOBY,M4,2500,Met,MAR,B,0.029927045
MOBY,M4,2500,Met,MAR,B,0.020625396
MOBY,M4,2500,Met,MAR,B,0.005257454
MOBY,M4,2500,Met,MAR,B,0.031544723
MOBY,M4,2500,Met,MAR,B,0.02547843
MOBY,M4,2500,Met,MAR,B,0.033162401
MOBY,M4,2500,Met,MAR,B,0.012537005
MOBY,M4,2500,Met,MAR,B,0.232945649
MOBY,M4,2500,Met,MAR,B,0.012132586
MOBY,M4,2500,Met,MAR,B,0.010110488
MOBY,M4,2500,Met,MAR,B,0.007279552
MOBY,M4,2500,Met,MAR,B,0.00889723
MOBY,M4,2500,Met,MAR,B,0.015772362
MOBY,M4,2500,Met,MAR,B,0.019412137
MOBY,M4,2500,Met,MAR,B,0.037206597
MOBY,M4,2500,Met,MAR,B,0.021434235
MOBY,M4,2500,Met,MAR,B,0.016581201
MOBY,M4,2500,Met,MAR,B,0.007279552
MOBY,M4,2500,Met,MAR,B,0.026691689
MOBY,M4,2500,Met,MAR,B,0.063493866
MOBY,M4,2500,Met,MAR,B,0.031544723
MOBY,M4,2500,Met,MAR,B,0.003639776
MOBY,M4,2500,Met,MAR,B,0.006875132
MOBY,M4,2500,Met,MAR,B,0.040441953
MOBY,M4,2500,Met,MAR,B,0.021434235
MOBY,M4,2500,Met,MAR,B,0.024669591
MOBY,M4,2500,Met,MAR,B,0.00849281
MOBY,M4,2500,Met,MAR,B,0.004044195
MOBY,M4,2500,Met,MAR,B,0.033566821
MOBY,M4,2500,Met,MAR,B,0.007279552
MOBY,M4,2500,Met,MAR,B,0.029927045
MOBY,M4,2500,Met,MAR,B,0.052170119
MOBY,M4,2500,Met,MAR,B,0.011728166
MOBY,M4,2500,Met,MAR,B,0.014963523
MOBY,M4,2500,Met,MAR,B,0.029522626
MOBY,M4,2500,Met,MAR,B,0.020625396
MOBY,M4,2500,Met,MAR,B,0.026691689
MOBY,M4,2500,Met,MAR,B,0.005661873
MOBY,M4,2500,Met,MAR,B,0.014963523
MOBY,M4,2500,Met,MAR,B,0.028713787
